Instant,Date,Hour,Month,Day,Holiday,Weekday,WorkingDay,Total Parking Spaces,No of parking spaces left,Free Spaces  %,Occupancy
1667,11-Apr-17,10,4,Tuesday,0,2,1,235,0,0,100
1668,11-Apr-17,11,4,Tuesday,0,2,1,235,0,0,100
1669,11-Apr-17,12,4,Tuesday,0,2,1,235,0,0,100
1670,11-Apr-17,13,4,Tuesday,0,2,1,235,0,0,100
1671,11-Apr-17,14,4,Tuesday,0,2,1,235,4,2,98
1672,11-Apr-17,15,4,Tuesday,0,2,1,235,20,9,91
1673,11-Apr-17,16,4,Tuesday,0,2,1,235,47,20,80
1674,11-Apr-17,17,4,Tuesday,0,2,1,235,60,26,74
1675,11-Apr-17,18,4,Tuesday,0,2,1,235,110,47,53
1676,11-Apr-17,19,4,Tuesday,0,2,1,235,205,87,13
1677,11-Apr-17,20,4,Tuesday,0,2,1,235,224,95,5
1678,11-Apr-17,21,4,Tuesday,0,2,1,235,224,95,5
1679,11-Apr-17,22,4,Tuesday,0,2,1,235,219,93,7
1680,11-Apr-17,23,4,Tuesday,0,2,1,235,219,93,7
1681,12-Apr-17,0,4,Wednesday,0,3,1,235,219,93,7
1682,12-Apr-17,1,4,Wednesday,0,3,1,235,219,93,7
1683,12-Apr-17,2,4,Wednesday,0,3,1,235,219,93,7
1684,12-Apr-17,3,4,Wednesday,0,3,1,235,219,93,7
1685,12-Apr-17,4,4,Wednesday,0,3,1,235,220,94,6
1686,12-Apr-17,5,4,Wednesday,0,3,1,235,190,81,19
1687,12-Apr-17,6,4,Wednesday,0,3,1,235,80,34,66
1688,12-Apr-17,7,4,Wednesday,0,3,1,235,30,13,87
1689,12-Apr-17,8,4,Wednesday,0,3,1,235,20,9,91
1690,12-Apr-17,9,4,Wednesday,0,3,1,235,10,4,96
1691,12-Apr-17,10,4,Wednesday,0,3,1,235,9,4,96
1692,12-Apr-17,11,4,Wednesday,0,3,1,235,3,1,99
1693,12-Apr-17,12,4,Wednesday,0,3,1,235,2,1,99
1694,12-Apr-17,13,4,Wednesday,0,3,1,235,0,0,100
1695,12-Apr-17,14,4,Wednesday,0,3,1,235,10,4,96
1696,12-Apr-17,15,4,Wednesday,0,3,1,235,20,9,91
1697,12-Apr-17,16,4,Wednesday,0,3,1,235,80,34,66
1698,12-Apr-17,17,4,Wednesday,0,3,1,235,100,43,57
1699,12-Apr-17,18,4,Wednesday,0,3,1,235,205,87,13
1700,12-Apr-17,19,4,Wednesday,0,3,1,235,210,89,11
1701,12-Apr-17,20,4,Wednesday,0,3,1,235,219,93,7
1702,12-Apr-17,21,4,Wednesday,0,3,1,235,219,93,7
1703,12-Apr-17,22,4,Wednesday,0,3,1,235,219,93,7
1704,12-Apr-17,23,4,Wednesday,0,3,1,235,219,93,7
1705,13-Apr-17,0,4,Thursday,0,4,1,235,219,93,7
1706,13-Apr-17,1,4,Thursday,0,4,1,235,219,93,7
1707,13-Apr-17,2,4,Thursday,0,4,1,235,219,93,7
1708,13-Apr-17,3,4,Thursday,0,4,1,235,219,93,7
1709,13-Apr-17,4,4,Thursday,0,4,1,235,219,93,7
1710,13-Apr-17,5,4,Thursday,0,4,1,235,160,68,32
1711,13-Apr-17,6,4,Thursday,0,4,1,235,90,38,62
1712,13-Apr-17,7,4,Thursday,0,4,1,235,20,9,91
1713,13-Apr-17,8,4,Thursday,0,4,1,235,10,4,96
1714,13-Apr-17,9,4,Thursday,0,4,1,235,0,0,100
1715,13-Apr-17,10,4,Thursday,0,4,1,235,0,0,100
1716,13-Apr-17,11,4,Thursday,0,4,1,235,0,0,100
1717,13-Apr-17,12,4,Thursday,0,4,1,235,0,0,100
1718,13-Apr-17,13,4,Thursday,0,4,1,235,3,1,99
1719,13-Apr-17,14,4,Thursday,0,4,1,235,5,2,98
1720,13-Apr-17,15,4,Thursday,0,4,1,235,10,4,96
1721,13-Apr-17,16,4,Thursday,0,4,1,235,60,26,74
1722,13-Apr-17,17,4,Thursday,0,4,1,235,100,43,57
1723,13-Apr-17,18,4,Thursday,0,4,1,235,205,87,13
1724,13-Apr-17,19,4,Thursday,0,4,1,235,221,94,6
1725,13-Apr-17,20,4,Thursday,0,4,1,235,221,94,6
1726,13-Apr-17,21,4,Thursday,0,4,1,235,221,94,6
1727,13-Apr-17,22,4,Thursday,0,4,1,235,220,94,6
1728,13-Apr-17,23,4,Thursday,0,4,1,235,220,94,6
1729,14-Apr-17,0,4,Friday,1,5,0,235,220,94,6
1730,14-Apr-17,1,4,Friday,1,5,0,235,220,94,6
1731,14-Apr-17,2,4,Friday,1,5,0,235,220,94,6
1732,14-Apr-17,3,4,Friday,1,5,0,235,220,94,6
1733,14-Apr-17,4,4,Friday,1,5,0,235,220,94,6
1734,14-Apr-17,5,4,Friday,1,5,0,235,150,64,36
1735,14-Apr-17,6,4,Friday,1,5,0,235,140,60,40
1736,14-Apr-17,7,4,Friday,1,5,0,235,130,55,45
1737,14-Apr-17,8,4,Friday,1,5,0,235,110,47,53
1738,14-Apr-17,9,4,Friday,1,5,0,235,110,47,53
1739,14-Apr-17,10,4,Friday,1,5,0,235,110,47,53
1740,14-Apr-17,11,4,Friday,1,5,0,235,110,47,53
1741,14-Apr-17,12,4,Friday,1,5,0,235,110,47,53
1742,14-Apr-17,13,4,Friday,1,5,0,235,110,47,53
1743,14-Apr-17,14,4,Friday,1,5,0,235,192,82,18
1744,14-Apr-17,15,4,Friday,1,5,0,235,210,89,11
1745,14-Apr-17,16,4,Friday,1,5,0,235,227,97,3
1746,14-Apr-17,17,4,Friday,1,5,0,235,227,97,3
1747,14-Apr-17,18,4,Friday,1,5,0,235,227,97,3
1748,14-Apr-17,19,4,Friday,1,5,0,235,227,97,3
1749,14-Apr-17,20,4,Friday,1,5,0,235,227,97,3
1750,14-Apr-17,21,4,Friday,1,5,0,235,227,97,3
1751,14-Apr-17,22,4,Friday,1,5,0,235,227,97,3
1752,14-Apr-17,23,4,Friday,1,5,0,235,190,81,19
1753,15-Apr-17,0,4,Saturday,1,6,0,235,190,81,19
1754,15-Apr-17,1,4,Saturday,1,6,0,235,190,81,19
1755,15-Apr-17,2,4,Saturday,1,6,0,235,190,81,19
1756,15-Apr-17,3,4,Saturday,1,6,0,235,190,81,19
1757,15-Apr-17,4,4,Saturday,1,6,0,235,190,81,19
1758,15-Apr-17,5,4,Saturday,1,6,0,235,190,81,19
1759,15-Apr-17,6,4,Saturday,1,6,0,235,190,81,19
1760,15-Apr-17,7,4,Saturday,1,6,0,235,190,81,19
1761,15-Apr-17,8,4,Saturday,1,6,0,235,190,81,19
1762,15-Apr-17,9,4,Saturday,1,6,0,235,190,81,19
1763,15-Apr-17,10,4,Saturday,1,6,0,235,190,81,19
1764,15-Apr-17,11,4,Saturday,1,6,0,235,190,81,19
1765,15-Apr-17,12,4,Saturday,1,6,0,235,190,81,19
1766,15-Apr-17,13,4,Saturday,1,6,0,235,190,81,19
1767,15-Apr-17,14,4,Saturday,1,6,0,235,205,87,13
1768,15-Apr-17,15,4,Saturday,1,6,0,235,220,94,6
1769,15-Apr-17,16,4,Saturday,1,6,0,235,220,94,6
1770,15-Apr-17,17,4,Saturday,1,6,0,235,220,94,6
1771,15-Apr-17,18,4,Saturday,1,6,0,235,220,94,6
1772,15-Apr-17,19,4,Saturday,1,6,0,235,224,95,5
1773,15-Apr-17,20,4,Saturday,1,6,0,235,224,95,5
1774,15-Apr-17,21,4,Saturday,1,6,0,235,224,95,5
1775,15-Apr-17,22,4,Saturday,1,6,0,235,224,95,5
1776,15-Apr-17,23,4,Saturday,1,6,0,235,224,95,5
1777,16-Apr-17,0,4,Sunday,1,7,0,235,224,95,5
1778,16-Apr-17,1,4,Sunday,1,7,0,235,224,95,5
1779,16-Apr-17,2,4,Sunday,1,7,0,235,224,95,5
1780,16-Apr-17,3,4,Sunday,1,7,0,235,224,95,5
1781,16-Apr-17,4,4,Sunday,1,7,0,235,224,95,5
1782,16-Apr-17,5,4,Sunday,1,7,0,235,210,89,11
1783,16-Apr-17,6,4,Sunday,1,7,0,235,190,81,19
1784,16-Apr-17,7,4,Sunday,1,7,0,235,110,47,53
1785,16-Apr-17,8,4,Sunday,1,7,0,235,108,46,54
1786,16-Apr-17,9,4,Sunday,1,7,0,235,107,46,54
1787,16-Apr-17,10,4,Sunday,1,7,0,235,104,44,56
1788,16-Apr-17,11,4,Sunday,1,7,0,235,103,44,56
1789,16-Apr-17,12,4,Sunday,1,7,0,235,101,43,57
1790,16-Apr-17,13,4,Sunday,1,7,0,235,190,81,19
1791,16-Apr-17,14,4,Sunday,1,7,0,235,204,87,13
1792,16-Apr-17,15,4,Sunday,1,7,0,235,210,89,11
1793,16-Apr-17,16,4,Sunday,1,7,0,235,220,94,6
1794,16-Apr-17,17,4,Sunday,1,7,0,235,224,95,5
1795,16-Apr-17,18,4,Sunday,1,7,0,235,224,95,5
1796,16-Apr-17,19,4,Sunday,1,7,0,235,224,95,5
1797,16-Apr-17,20,4,Sunday,1,7,0,235,224,95,5
1798,16-Apr-17,21,4,Sunday,1,7,0,235,224,95,5
1799,16-Apr-17,22,4,Sunday,1,7,0,235,224,95,5
1800,16-Apr-17,23,4,Sunday,1,7,0,235,220,94,6
1801,17-Apr-17,0,4,Monday,1,1,0,235,220,94,6
1802,17-Apr-17,1,4,Monday,1,1,0,235,220,94,6
1803,17-Apr-17,2,4,Monday,1,1,0,235,220,94,6
1804,17-Apr-17,3,4,Monday,1,1,0,235,220,94,6
1805,17-Apr-17,4,4,Monday,1,1,0,235,220,94,6
1806,17-Apr-17,5,4,Monday,1,1,0,235,200,85,15
1807,17-Apr-17,6,4,Monday,1,1,0,235,200,85,15
1808,17-Apr-17,7,4,Monday,1,1,0,235,190,81,19
1809,17-Apr-17,8,4,Monday,1,1,0,235,190,81,19
1810,17-Apr-17,9,4,Monday,1,1,0,235,190,81,19
1811,17-Apr-17,10,4,Monday,1,1,0,235,190,81,19
1812,17-Apr-17,11,4,Monday,1,1,0,235,190,81,19
1813,17-Apr-17,12,4,Monday,1,1,0,235,190,81,19
1814,17-Apr-17,13,4,Monday,1,1,0,235,190,81,19
1815,17-Apr-17,14,4,Monday,1,1,0,235,190,81,19
1816,17-Apr-17,15,4,Monday,1,1,0,235,190,81,19
1817,17-Apr-17,16,4,Monday,1,1,0,235,190,81,19
1818,17-Apr-17,17,4,Monday,1,1,0,235,190,81,19
1819,17-Apr-17,18,4,Monday,1,1,0,235,190,81,19
1820,17-Apr-17,19,4,Monday,1,1,0,235,190,81,19
1821,17-Apr-17,20,4,Monday,1,1,0,235,190,81,19
1822,17-Apr-17,21,4,Monday,1,1,0,235,190,81,19
1823,17-Apr-17,22,4,Monday,1,1,0,235,220,94,6
1824,17-Apr-17,23,4,Monday,1,1,0,235,224,95,5
1825,18-Apr-17,0,4,Tuesday,0,2,1,235,224,95,5
1826,18-Apr-17,1,4,Tuesday,0,2,1,235,224,95,5
1827,18-Apr-17,2,4,Tuesday,0,2,1,235,224,95,5
1828,18-Apr-17,3,4,Tuesday,0,2,1,235,224,95,5
1829,18-Apr-17,4,4,Tuesday,0,2,1,235,224,95,5
1830,18-Apr-17,5,4,Tuesday,0,2,1,235,180,77,23
1831,18-Apr-17,6,4,Tuesday,0,2,1,235,80,34,66
1832,18-Apr-17,7,4,Tuesday,0,2,1,235,10,4,96
1833,18-Apr-17,8,4,Tuesday,0,2,1,235,9,4,96
1834,18-Apr-17,9,4,Tuesday,0,2,1,235,0,0,100
1835,18-Apr-17,10,4,Tuesday,0,2,1,235,0,0,100
1836,18-Apr-17,11,4,Tuesday,0,2,1,235,0,0,100
1837,18-Apr-17,12,4,Tuesday,0,2,1,235,0,0,100
1838,18-Apr-17,13,4,Tuesday,0,2,1,235,0,0,100
1839,18-Apr-17,14,4,Tuesday,0,2,1,235,4,2,98
1840,18-Apr-17,15,4,Tuesday,0,2,1,235,10,4,96
1841,18-Apr-17,16,4,Tuesday,0,2,1,235,20,9,91
1842,18-Apr-17,17,4,Tuesday,0,2,1,235,80,34,66
1843,18-Apr-17,18,4,Tuesday,0,2,1,235,110,47,53
1844,18-Apr-17,19,4,Tuesday,0,2,1,235,210,89,11
1845,18-Apr-17,20,4,Tuesday,0,2,1,235,230,98,2
1846,18-Apr-17,21,4,Tuesday,0,2,1,235,230,98,2
1847,18-Apr-17,22,4,Tuesday,0,2,1,235,230,98,2
1848,18-Apr-17,23,4,Tuesday,0,2,1,235,219,93,7
1849,19-Apr-17,0,4,Wednesday,0,3,1,235,219,93,7
1850,19-Apr-17,1,4,Wednesday,0,3,1,235,219,93,7
1851,19-Apr-17,2,4,Wednesday,0,3,1,235,219,93,7
1852,19-Apr-17,3,4,Wednesday,0,3,1,235,219,93,7
1853,19-Apr-17,4,4,Wednesday,0,3,1,235,220,94,6
1854,19-Apr-17,5,4,Wednesday,0,3,1,235,190,81,19
1855,19-Apr-17,6,4,Wednesday,0,3,1,235,80,34,66
1856,19-Apr-17,7,4,Wednesday,0,3,1,235,30,13,87
1857,19-Apr-17,8,4,Wednesday,0,3,1,235,20,9,91
1858,19-Apr-17,9,4,Wednesday,0,3,1,235,10,4,96
1859,19-Apr-17,10,4,Wednesday,0,3,1,235,9,4,96
1860,19-Apr-17,11,4,Wednesday,0,3,1,235,3,1,99
1861,19-Apr-17,12,4,Wednesday,0,3,1,235,2,1,99
1862,19-Apr-17,13,4,Wednesday,0,3,1,235,0,0,100
1863,19-Apr-17,14,4,Wednesday,0,3,1,235,10,4,96
1864,19-Apr-17,15,4,Wednesday,0,3,1,235,20,9,91
1865,19-Apr-17,16,4,Wednesday,0,3,1,235,80,34,66
1866,19-Apr-17,17,4,Wednesday,0,3,1,235,100,43,57
1867,19-Apr-17,18,4,Wednesday,0,3,1,235,205,87,13
1868,19-Apr-17,19,4,Wednesday,0,3,1,235,210,89,11
1869,19-Apr-17,20,4,Wednesday,0,3,1,235,219,93,7
1870,19-Apr-17,21,4,Wednesday,0,3,1,235,219,93,7
1871,19-Apr-17,22,4,Wednesday,0,3,1,235,219,93,7
1872,19-Apr-17,23,4,Wednesday,0,3,1,235,219,93,7
1873,20-Apr-17,1,4,Thursday,0,4,1,235,219,93,7
1874,20-Apr-17,2,4,Thursday,0,4,1,235,219,93,7
1875,20-Apr-17,3,4,Thursday,0,4,1,235,219,93,7
1876,20-Apr-17,4,4,Thursday,0,4,1,235,219,93,7
1877,20-Apr-17,5,4,Thursday,0,4,1,235,219,93,7
1878,20-Apr-17,6,4,Thursday,0,4,1,235,180,77,23
1879,20-Apr-17,7,4,Thursday,0,4,1,235,160,68,32
1880,20-Apr-17,8,4,Thursday,0,4,1,235,40,17,83
1881,20-Apr-17,9,4,Thursday,0,4,1,235,20,9,91
1882,20-Apr-17,10,4,Thursday,0,4,1,235,10,4,96
1883,20-Apr-17,11,4,Thursday,0,4,1,235,0,0,100
1884,20-Apr-17,12,4,Thursday,0,4,1,235,0,0,100
1885,20-Apr-17,13,4,Thursday,0,4,1,235,0,0,100
1886,20-Apr-17,14,4,Thursday,0,4,1,235,0,0,100
1887,20-Apr-17,15,4,Thursday,0,4,1,235,3,1,99
1888,20-Apr-17,16,4,Thursday,0,4,1,235,5,2,98
1889,20-Apr-17,17,4,Thursday,0,4,1,235,10,4,96
1890,20-Apr-17,18,4,Thursday,0,4,1,235,60,26,74
1891,20-Apr-17,19,4,Thursday,0,4,1,235,100,43,57
1892,20-Apr-17,20,4,Thursday,0,4,1,235,205,87,13
1893,20-Apr-17,21,4,Thursday,0,4,1,235,221,94,6
1894,20-Apr-17,22,4,Thursday,0,4,1,235,221,94,6
1895,20-Apr-17,23,4,Thursday,0,4,1,235,221,94,6
1896,21-Apr-17,0,4,Friday,0,5,1,235,221,94,6
1897,21-Apr-17,1,4,Friday,0,5,1,235,221,94,6
1898,21-Apr-17,2,4,Friday,0,5,1,235,221,94,6
1899,21-Apr-17,3,4,Friday,0,5,1,235,221,94,6
1900,21-Apr-17,4,4,Friday,0,5,1,235,221,94,6
1901,21-Apr-17,5,4,Friday,0,5,1,235,210,89,11
1902,21-Apr-17,6,4,Friday,0,5,1,235,150,64,36
1903,21-Apr-17,7,4,Friday,0,5,1,235,30,13,87
1904,21-Apr-17,8,4,Friday,0,5,1,235,15,6,94
1905,21-Apr-17,9,4,Friday,0,5,1,235,12,5,95
1906,21-Apr-17,10,4,Friday,0,5,1,235,0,0,100
1907,21-Apr-17,11,4,Friday,0,5,1,235,0,0,100
1908,21-Apr-17,12,4,Friday,0,5,1,235,0,0,100
1909,21-Apr-17,13,4,Friday,0,5,1,235,0,0,100
1910,21-Apr-17,14,4,Friday,0,5,1,235,3,1,99
1911,21-Apr-17,15,4,Friday,0,5,1,235,5,2,98
1912,21-Apr-17,16,4,Friday,0,5,1,235,10,4,96
1913,21-Apr-17,17,4,Friday,0,5,1,235,60,26,74
1914,21-Apr-17,18,4,Friday,0,5,1,235,100,43,57
1915,21-Apr-17,19,4,Friday,0,5,1,235,205,87,13
1916,21-Apr-17,20,4,Friday,0,5,1,235,221,94,6
1917,21-Apr-17,21,4,Friday,0,5,1,235,221,94,6
1918,21-Apr-17,22,4,Friday,0,5,1,235,221,94,6
1919,21-Apr-17,23,4,Friday,0,5,1,235,221,94,6
1920,22-Apr-17,0,4,Saturday,1,6,0,235,221,94,6
1921,22-Apr-17,1,4,Saturday,1,6,0,235,221,94,6
1922,22-Apr-17,2,4,Saturday,1,6,0,235,221,94,6
1923,22-Apr-17,3,4,Saturday,1,6,0,235,221,94,6
1924,22-Apr-17,4,4,Saturday,1,6,0,235,221,94,6
1925,22-Apr-17,5,4,Saturday,1,6,0,235,221,94,6
1926,22-Apr-17,6,4,Saturday,1,6,0,235,190,81,19
1927,22-Apr-17,7,4,Saturday,1,6,0,235,170,72,28
1928,22-Apr-17,8,4,Saturday,1,6,0,235,170,72,28
1929,22-Apr-17,9,4,Saturday,1,6,0,235,170,72,28
1930,22-Apr-17,10,4,Saturday,1,6,0,235,170,72,28
1931,22-Apr-17,11,4,Saturday,1,6,0,235,170,72,28
1932,22-Apr-17,12,4,Saturday,1,6,0,235,170,72,28
1933,22-Apr-17,13,4,Saturday,1,6,0,235,210,89,11
1934,22-Apr-17,14,4,Saturday,1,6,0,235,220,94,6
1935,22-Apr-17,15,4,Saturday,1,6,0,235,220,94,6
1936,22-Apr-17,16,4,Saturday,1,6,0,235,220,94,6
1937,22-Apr-17,17,4,Saturday,1,6,0,235,220,94,6
1938,22-Apr-17,18,4,Saturday,1,6,0,235,220,94,6
1939,22-Apr-17,19,4,Saturday,1,6,0,235,220,94,6
1940,22-Apr-17,20,4,Saturday,1,6,0,235,220,94,6
1941,22-Apr-17,21,4,Saturday,1,6,0,235,220,94,6
1942,22-Apr-17,22,4,Saturday,1,6,0,235,220,94,6
1943,22-Apr-17,23,4,Saturday,1,6,0,235,220,94,6
1944,23-Apr-17,0,4,Sunday,1,7,0,235,224,95,5
1945,23-Apr-17,1,4,Sunday,1,7,0,235,224,95,5
1946,23-Apr-17,2,4,Sunday,1,7,0,235,224,95,5
1947,23-Apr-17,3,4,Sunday,1,7,0,235,224,95,5
1948,23-Apr-17,4,4,Sunday,1,7,0,235,224,95,5
1949,23-Apr-17,5,4,Sunday,1,7,0,235,224,95,5
1950,23-Apr-17,6,4,Sunday,1,7,0,235,210,89,11
1951,23-Apr-17,7,4,Sunday,1,7,0,235,190,81,19
1952,23-Apr-17,8,4,Sunday,1,7,0,235,110,47,53
1953,23-Apr-17,9,4,Sunday,1,7,0,235,108,46,54
1954,23-Apr-17,10,4,Sunday,1,7,0,235,107,46,54
1955,23-Apr-17,11,4,Sunday,1,7,0,235,104,44,56
1956,23-Apr-17,12,4,Sunday,1,7,0,235,103,44,56
1957,23-Apr-17,13,4,Sunday,1,7,0,235,101,43,57
1958,23-Apr-17,14,4,Sunday,1,7,0,235,190,81,19
1959,23-Apr-17,15,4,Sunday,1,7,0,235,204,87,13
1960,23-Apr-17,16,4,Sunday,1,7,0,235,210,89,11
1961,23-Apr-17,17,4,Sunday,1,7,0,235,220,94,6
1962,23-Apr-17,18,4,Sunday,1,7,0,235,224,95,5
1963,23-Apr-17,19,4,Sunday,1,7,0,235,224,95,5
1964,23-Apr-17,20,4,Sunday,1,7,0,235,224,95,5
1965,23-Apr-17,21,4,Sunday,1,7,0,235,224,95,5
1966,23-Apr-17,22,4,Sunday,1,7,0,235,224,95,5
1967,23-Apr-17,23,4,Sunday,1,7,0,235,224,95,5
1968,24-Apr-17,0,4,Monday,3,1,1,235,224,95,5
1969,24-Apr-17,1,4,Monday,3,1,1,235,224,95,5
1970,24-Apr-17,2,4,Monday,3,1,1,235,224,95,5
1971,24-Apr-17,3,4,Monday,3,1,1,235,224,95,5
1972,24-Apr-17,4,4,Monday,3,1,1,235,224,95,5
1973,24-Apr-17,5,4,Monday,3,1,1,235,224,95,5
1974,24-Apr-17,6,4,Monday,3,1,1,235,200,85,15
1975,24-Apr-17,7,4,Monday,3,1,1,235,200,85,15
1976,24-Apr-17,8,4,Monday,3,1,1,235,190,81,19
1977,24-Apr-17,9,4,Monday,3,1,1,235,190,81,19
1978,24-Apr-17,10,4,Monday,3,1,1,235,190,81,19
1979,24-Apr-17,11,4,Monday,3,1,1,235,190,81,19
1980,24-Apr-17,12,4,Monday,3,1,1,235,190,81,19
1981,24-Apr-17,13,4,Monday,3,1,1,235,190,81,19
1982,24-Apr-17,14,4,Monday,3,1,1,235,190,81,19
1983,24-Apr-17,15,4,Monday,3,1,1,235,190,81,19
1984,24-Apr-17,16,4,Monday,3,1,1,235,190,81,19
1985,24-Apr-17,17,4,Monday,3,1,1,235,190,81,19
1986,24-Apr-17,18,4,Monday,3,1,1,235,190,81,19
1987,24-Apr-17,19,4,Monday,3,1,1,235,190,81,19
1988,24-Apr-17,20,4,Monday,3,1,1,235,190,81,19
1989,24-Apr-17,21,4,Monday,3,1,1,235,190,81,19
1990,24-Apr-17,22,4,Monday,3,1,1,235,190,81,19
1991,24-Apr-17,23,4,Monday,3,1,1,235,223,95,5
1992,25-Apr-17,0,4,Tuesday,3,2,1,235,224,95,5
1993,25-Apr-17,1,4,Tuesday,3,2,1,235,224,95,5
1994,25-Apr-17,2,4,Tuesday,3,2,1,235,224,95,5
1995,25-Apr-17,3,4,Tuesday,3,2,1,235,224,95,5
1996,25-Apr-17,4,4,Tuesday,3,2,1,235,224,95,5
1997,25-Apr-17,5,4,Tuesday,3,2,1,235,224,95,5
1998,25-Apr-17,6,4,Tuesday,3,2,1,235,180,77,23
1999,25-Apr-17,7,4,Tuesday,3,2,1,235,80,34,66
2000,25-Apr-17,8,4,Tuesday,3,2,1,235,10,4,96
2001,25-Apr-17,9,4,Tuesday,3,2,1,235,9,4,96
2002,25-Apr-17,10,4,Tuesday,3,2,1,235,0,0,100
2003,25-Apr-17,11,4,Tuesday,3,2,1,235,0,0,100
2004,25-Apr-17,12,4,Tuesday,3,2,1,235,0,0,100
2005,25-Apr-17,13,4,Tuesday,3,2,1,235,0,0,100
2006,25-Apr-17,14,4,Tuesday,3,2,1,235,0,0,100
2007,25-Apr-17,15,4,Tuesday,3,2,1,235,4,2,98
2008,25-Apr-17,16,4,Tuesday,3,2,1,235,10,4,96
2009,25-Apr-17,17,4,Tuesday,3,2,1,235,20,9,91
2010,25-Apr-17,18,4,Tuesday,3,2,1,235,80,34,66
2011,25-Apr-17,19,4,Tuesday,3,2,1,235,110,47,53
2012,25-Apr-17,20,4,Tuesday,3,2,1,235,210,89,11
2013,25-Apr-17,21,4,Tuesday,3,2,1,235,229,97,3
2014,25-Apr-17,22,4,Tuesday,3,2,1,235,229,97,3
2015,25-Apr-17,23,4,Tuesday,3,2,1,235,229,97,3
2016,26-Apr-17,0,4,Wednesday,3,3,1,235,229,97,3
2017,26-Apr-17,1,4,Wednesday,3,3,1,235,229,97,3
2018,26-Apr-17,2,4,Wednesday,3,3,1,235,229,97,3
2019,26-Apr-17,3,4,Wednesday,3,3,1,235,229,97,3
2020,26-Apr-17,4,4,Wednesday,3,3,1,235,229,97,3
2021,26-Apr-17,5,4,Wednesday,3,3,1,235,229,97,3
2022,26-Apr-17,6,4,Wednesday,3,3,1,235,190,81,19
2023,26-Apr-17,7,4,Wednesday,3,3,1,235,80,34,66
2024,26-Apr-17,8,4,Wednesday,3,3,1,235,30,13,87
2025,26-Apr-17,9,4,Wednesday,3,3,1,235,20,9,91
2026,26-Apr-17,10,4,Wednesday,3,3,1,235,10,4,96
2027,26-Apr-17,11,4,Wednesday,3,3,1,235,9,4,96
2028,26-Apr-17,12,4,Wednesday,3,3,1,235,3,1,99
2029,26-Apr-17,13,4,Wednesday,3,3,1,235,2,1,99
2030,26-Apr-17,14,4,Wednesday,3,3,1,235,0,0,100
2031,26-Apr-17,15,4,Wednesday,3,3,1,235,10,4,96
2032,26-Apr-17,16,4,Wednesday,3,3,1,235,20,9,91
2033,26-Apr-17,17,4,Wednesday,3,3,1,235,80,34,66
2034,26-Apr-17,18,4,Wednesday,3,3,1,235,100,43,57
2035,26-Apr-17,19,4,Wednesday,3,3,1,235,205,87,13
2036,26-Apr-17,20,4,Wednesday,3,3,1,235,210,89,11
2037,26-Apr-17,21,4,Wednesday,3,3,1,235,219,93,7
2038,26-Apr-17,22,4,Wednesday,3,3,1,235,219,93,7
2039,26-Apr-17,23,4,Wednesday,3,3,1,235,219,93,7
2040,27-Apr-17,0,4,Thursday,3,4,1,235,219,93,7
2041,27-Apr-17,1,4,Thursday,3,4,1,235,219,93,7
2042,27-Apr-17,2,4,Thursday,3,4,1,235,219,93,7
2043,27-Apr-17,3,4,Thursday,3,4,1,235,219,93,7
2044,27-Apr-17,4,4,Thursday,3,4,1,235,219,93,7
2045,27-Apr-17,5,4,Thursday,3,4,1,235,180,77,23
2046,27-Apr-17,6,4,Thursday,3,4,1,235,160,68,32
2047,27-Apr-17,7,4,Thursday,3,4,1,235,40,17,83
2048,27-Apr-17,8,4,Thursday,3,4,1,235,20,9,91
2049,27-Apr-17,9,4,Thursday,3,4,1,235,10,4,96
2050,27-Apr-17,10,4,Thursday,3,4,1,235,0,0,100
2051,27-Apr-17,11,4,Thursday,3,4,1,235,0,0,100
2052,27-Apr-17,12,4,Thursday,3,4,1,235,0,0,100
2053,27-Apr-17,13,4,Thursday,3,4,1,235,0,0,100
2054,27-Apr-17,14,4,Thursday,3,4,1,235,3,1,99
2055,27-Apr-17,15,4,Thursday,3,4,1,235,5,2,98
2056,27-Apr-17,16,4,Thursday,3,4,1,235,10,4,96
2057,27-Apr-17,17,4,Thursday,3,4,1,235,60,26,74
2058,27-Apr-17,18,4,Thursday,3,4,1,235,100,43,57
2059,27-Apr-17,19,4,Thursday,3,4,1,235,205,87,13
2060,27-Apr-17,20,4,Thursday,3,4,1,235,221,94,6
2061,27-Apr-17,21,4,Thursday,3,4,1,235,221,94,6
2062,27-Apr-17,22,4,Thursday,3,4,1,235,221,94,6
2063,27-Apr-17,23,4,Thursday,3,4,1,235,221,94,6
2064,28-Apr-17,0,4,Friday,3,5,1,235,221,94,6
2065,28-Apr-17,1,4,Friday,3,5,1,235,221,94,6
2066,28-Apr-17,2,4,Friday,3,5,1,235,221,94,6
2067,28-Apr-17,3,4,Friday,3,5,1,235,221,94,6
2068,28-Apr-17,4,4,Friday,3,5,1,235,221,94,6
2069,28-Apr-17,5,4,Friday,3,5,1,235,210,89,11
2070,28-Apr-17,6,4,Friday,3,5,1,235,150,64,36
2071,28-Apr-17,7,4,Friday,3,5,1,235,30,13,87
2072,28-Apr-17,8,4,Friday,3,5,1,235,15,6,94
2073,28-Apr-17,9,4,Friday,3,5,1,235,12,5,95
2074,28-Apr-17,10,4,Friday,3,5,1,235,0,0,100
2075,28-Apr-17,11,4,Friday,3,5,1,235,0,0,100
