Instant,Date,Hour,Month,Day,Holiday,Weekday,WorkingDay,Total Parking Spaces,No of parking spaces left,Free Spaces  %,Occupancy
1667,11-Apr-17,11,4,Tuesday,0,2,1,100,0,0,100
1668,11-Apr-17,12,4,Tuesday,0,2,1,100,0,0,100
1669,11-Apr-17,13,4,Tuesday,0,2,1,100,0,0,100
1670,11-Apr-17,14,4,Tuesday,0,2,1,100,3,3,97
1671,11-Apr-17,15,4,Tuesday,0,2,1,100,4,4,96
1672,11-Apr-17,16,4,Tuesday,0,2,1,100,6,6,94
1673,11-Apr-17,17,4,Tuesday,0,2,1,100,14,14,86
1674,11-Apr-17,18,4,Tuesday,0,2,1,100,16,16,84
1675,11-Apr-17,19,4,Tuesday,0,2,1,100,20,20,80
1676,11-Apr-17,20,4,Tuesday,0,2,1,100,30,30,70
1677,11-Apr-17,21,4,Tuesday,0,2,1,100,80,80,20
1678,11-Apr-17,22,4,Tuesday,0,2,1,100,96,96,4
1679,11-Apr-17,23,4,Tuesday,0,2,1,100,96,96,4
1680,12-Apr-17,0,4,Wednesday,0,3,1,100,96,96,4
1681,12-Apr-17,1,4,Wednesday,0,3,1,100,96,96,4
1682,12-Apr-17,2,4,Wednesday,0,3,1,100,96,96,4
1683,12-Apr-17,3,4,Wednesday,0,3,1,100,96,96,4
1684,12-Apr-17,4,4,Wednesday,0,3,1,100,96,96,4
1685,12-Apr-17,5,4,Wednesday,0,3,1,100,96,96,4
1686,12-Apr-17,6,4,Wednesday,0,3,1,100,82,82,18
1687,12-Apr-17,7,4,Wednesday,0,3,1,100,74,74,26
1688,12-Apr-17,8,4,Wednesday,0,3,1,100,32,32,68
1689,12-Apr-17,9,4,Wednesday,0,3,1,100,14,14,86
1690,12-Apr-17,10,4,Wednesday,0,3,1,100,0,0,100
1691,12-Apr-17,11,4,Wednesday,0,3,1,100,0,0,100
1692,12-Apr-17,12,4,Wednesday,0,3,1,100,0,0,100
1693,12-Apr-17,13,4,Wednesday,0,3,1,100,0,0,100
1694,12-Apr-17,14,4,Wednesday,0,3,1,100,0,0,100
1695,12-Apr-17,15,4,Wednesday,0,3,1,100,0,0,100
1696,12-Apr-17,16,4,Wednesday,0,3,1,100,3,3,97
1697,12-Apr-17,17,4,Wednesday,0,3,1,100,10,10,90
1698,12-Apr-17,18,4,Wednesday,0,3,1,100,17,17,83
1699,12-Apr-17,19,4,Wednesday,0,3,1,100,20,20,80
1700,12-Apr-17,20,4,Wednesday,0,3,1,100,30,30,70
1701,12-Apr-17,21,4,Wednesday,0,3,1,100,38,38,62
1702,12-Apr-17,22,4,Wednesday,0,3,1,100,38,38,62
1703,12-Apr-17,23,4,Wednesday,0,3,1,100,38,38,62
1704,13-Apr-17,0,4,Thursday,0,4,1,100,38,38,62
1705,13-Apr-17,1,4,Thursday,0,4,1,100,98,98,2
1706,13-Apr-17,2,4,Thursday,0,4,1,100,98,98,2
1707,13-Apr-17,3,4,Thursday,0,4,1,100,98,98,2
1708,13-Apr-17,4,4,Thursday,0,4,1,100,98,98,2
1709,13-Apr-17,5,4,Thursday,0,4,1,100,98,98,2
1710,13-Apr-17,6,4,Thursday,0,4,1,100,83,83,17
1711,13-Apr-17,7,4,Thursday,0,4,1,100,70,70,30
1712,13-Apr-17,8,4,Thursday,0,4,1,100,40,40,60
1713,13-Apr-17,9,4,Thursday,0,4,1,100,12,12,88
1714,13-Apr-17,10,4,Thursday,0,4,1,100,0,0,100
1715,13-Apr-17,11,4,Thursday,0,4,1,100,0,0,100
1716,13-Apr-17,12,4,Thursday,0,4,1,100,0,0,100
1717,13-Apr-17,13,4,Thursday,0,4,1,100,0,0,100
1718,13-Apr-17,14,4,Thursday,0,4,1,100,0,0,100
1719,13-Apr-17,15,4,Thursday,0,4,1,100,0,0,100
1720,13-Apr-17,16,4,Thursday,0,4,1,100,10,10,90
1721,13-Apr-17,17,4,Thursday,0,4,1,100,14,14,86
1722,13-Apr-17,18,4,Thursday,0,4,1,100,21,21,79
1723,13-Apr-17,19,4,Thursday,0,4,1,100,30,30,70
1724,13-Apr-17,20,4,Thursday,0,4,1,100,38,38,62
1725,13-Apr-17,21,4,Thursday,0,4,1,100,40,40,60
1726,13-Apr-17,22,4,Thursday,0,4,1,100,60,60,40
1727,13-Apr-17,23,4,Thursday,0,4,1,100,68,68,32
1728,14-Apr-17,0,4,Friday,1,5,1,100,70,70,30
1729,14-Apr-17,1,4,Friday,1,5,1,100,95,95,5
1730,14-Apr-17,2,4,Friday,1,5,1,100,95,95,5
1731,14-Apr-17,3,4,Friday,1,5,1,100,95,95,5
1732,14-Apr-17,4,4,Friday,1,5,1,100,95,95,5
1733,14-Apr-17,5,4,Friday,1,5,1,100,95,95,5
1734,14-Apr-17,6,4,Friday,1,5,1,100,80,80,20
1735,14-Apr-17,7,4,Friday,1,5,1,100,60,60,40
1736,14-Apr-17,8,4,Friday,1,5,1,100,20,20,80
1737,14-Apr-17,9,4,Friday,1,5,1,100,10,10,90
1738,14-Apr-17,10,4,Friday,1,5,1,100,0,0,100
1739,14-Apr-17,11,4,Friday,1,5,1,100,0,0,100
1740,14-Apr-17,12,4,Friday,1,5,1,100,0,0,100
1741,14-Apr-17,13,4,Friday,1,5,1,100,10,10,90
1742,14-Apr-17,14,4,Friday,1,5,1,100,15,15,85
1743,14-Apr-17,15,4,Friday,1,5,1,100,25,25,75
1744,14-Apr-17,16,4,Friday,1,5,1,100,34,34,66
1745,14-Apr-17,17,4,Friday,1,5,1,100,40,40,60
1746,14-Apr-17,18,4,Friday,1,5,1,100,54,54,46
1747,14-Apr-17,19,4,Friday,1,5,1,100,60,60,40
1748,14-Apr-17,20,4,Friday,1,5,1,100,70,70,30
1749,14-Apr-17,21,4,Friday,1,5,1,100,80,80,20
1750,14-Apr-17,22,4,Friday,1,5,1,100,98,98,2
1751,14-Apr-17,23,4,Friday,1,5,1,100,98,98,2
1752,15-Apr-17,0,4,Saturday,1,6,0,100,98,98,2
1753,15-Apr-17,1,4,Saturday,1,6,0,100,98,98,2
1754,15-Apr-17,2,4,Saturday,1,6,0,100,98,98,2
1755,15-Apr-17,3,4,Saturday,1,6,0,100,98,98,2
1756,15-Apr-17,4,4,Saturday,1,6,0,100,98,98,2
1757,15-Apr-17,5,4,Saturday,1,6,0,100,98,98,2
1758,15-Apr-17,6,4,Saturday,1,6,0,100,90,90,10
1759,15-Apr-17,7,4,Saturday,1,6,0,100,80,80,20
1760,15-Apr-17,8,4,Saturday,1,6,0,100,64,64,36
1761,15-Apr-17,9,4,Saturday,1,6,0,100,52,52,48
1762,15-Apr-17,10,4,Saturday,1,6,0,100,40,40,60
1763,15-Apr-17,11,4,Saturday,1,6,0,100,20,20,80
1764,15-Apr-17,12,4,Saturday,1,6,0,100,18,18,82
1765,15-Apr-17,13,4,Saturday,1,6,0,100,10,10,90
1766,15-Apr-17,14,4,Saturday,1,6,0,100,25,25,75
1767,15-Apr-17,15,4,Saturday,1,6,0,100,30,30,70
1768,15-Apr-17,16,4,Saturday,1,6,0,100,45,45,55
1769,15-Apr-17,17,4,Saturday,1,6,0,100,50,50,50
1770,15-Apr-17,18,4,Saturday,1,6,0,100,60,60,40
1771,15-Apr-17,19,4,Saturday,1,6,0,100,70,70,30
1772,15-Apr-17,20,4,Saturday,1,6,0,100,80,80,20
1773,15-Apr-17,21,4,Saturday,1,6,0,100,98,98,2
1774,15-Apr-17,22,4,Saturday,1,6,0,100,98,98,2
1775,15-Apr-17,23,4,Saturday,1,6,0,100,98,98,2
1776,16-Apr-17,0,4,Sunday,1,7,0,100,98,98,2
1777,16-Apr-17,1,4,Sunday,1,7,0,100,98,98,2
1778,16-Apr-17,2,4,Sunday,1,7,0,100,98,98,2
1779,16-Apr-17,3,4,Sunday,1,7,0,100,98,98,2
1780,16-Apr-17,4,4,Sunday,1,7,0,100,98,98,2
1781,16-Apr-17,5,4,Sunday,1,7,0,100,98,98,2
1782,16-Apr-17,6,4,Sunday,1,7,0,100,90,90,10
1783,16-Apr-17,7,4,Sunday,1,7,0,100,80,80,20
1784,16-Apr-17,8,4,Sunday,1,7,0,100,70,70,30
1785,16-Apr-17,9,4,Sunday,1,7,0,100,65,65,35
1786,16-Apr-17,10,4,Sunday,1,7,0,100,45,45,55
1787,16-Apr-17,11,4,Sunday,1,7,0,100,35,35,65
1788,16-Apr-17,12,4,Sunday,1,7,0,100,45,45,55
1789,16-Apr-17,13,4,Sunday,1,7,0,100,50,50,50
1790,16-Apr-17,14,4,Sunday,1,7,0,100,54,54,46
1791,16-Apr-17,15,4,Sunday,1,7,0,100,56,56,44
1792,16-Apr-17,16,4,Sunday,1,7,0,100,60,60,40
1793,16-Apr-17,17,4,Sunday,1,7,0,100,64,64,36
1794,16-Apr-17,18,4,Sunday,1,7,0,100,68,68,32
1795,16-Apr-17,19,4,Sunday,1,7,0,100,79,79,21
1796,16-Apr-17,20,4,Sunday,1,7,0,100,80,80,20
1797,16-Apr-17,21,4,Sunday,1,7,0,100,98,98,2
1798,16-Apr-17,22,4,Sunday,1,7,0,100,98,98,2
1799,16-Apr-17,23,4,Sunday,1,7,0,100,98,98,2
1800,17-Apr-17,0,4,Monday,1,1,1,100,98,98,2
1801,17-Apr-17,1,4,Monday,1,1,1,100,98,98,2
1802,17-Apr-17,2,4,Monday,1,1,1,100,98,98,2
1803,17-Apr-17,3,4,Monday,1,1,1,100,98,98,2
1804,17-Apr-17,4,4,Monday,1,1,1,100,98,98,2
1805,17-Apr-17,5,4,Monday,1,1,1,100,98,98,2
1806,17-Apr-17,6,4,Monday,1,1,1,100,80,80,20
1807,17-Apr-17,7,4,Monday,1,1,1,100,70,70,30
1808,17-Apr-17,8,4,Monday,1,1,1,100,65,65,35
1809,17-Apr-17,9,4,Monday,1,1,1,100,75,75,25
1810,17-Apr-17,10,4,Monday,1,1,1,100,55,55,45
1811,17-Apr-17,11,4,Monday,1,1,1,100,50,50,50
1812,17-Apr-17,12,4,Monday,1,1,1,100,35,35,65
1813,17-Apr-17,13,4,Monday,1,1,1,100,35,35,65
1814,17-Apr-17,14,4,Monday,1,1,1,100,35,35,65
1815,17-Apr-17,15,4,Monday,1,1,1,100,35,35,65
1816,17-Apr-17,16,4,Monday,1,1,1,100,40,40,60
1817,17-Apr-17,17,4,Monday,1,1,1,100,60,60,40
1818,17-Apr-17,18,4,Monday,1,1,1,100,65,65,35
1819,17-Apr-17,19,4,Monday,1,1,1,100,70,70,30
1820,17-Apr-17,20,4,Monday,1,1,1,100,80,80,20
1821,17-Apr-17,21,4,Monday,1,1,1,100,99,99,1
1822,17-Apr-17,22,4,Monday,1,1,1,100,99,99,1
1823,17-Apr-17,23,4,Monday,1,1,1,100,99,99,1
1824,18-Apr-17,0,4,Tuesday,0,2,1,100,95,95,5
1825,18-Apr-17,1,4,Tuesday,0,2,1,100,95,95,5
1826,18-Apr-17,2,4,Tuesday,0,2,1,100,95,95,5
1827,18-Apr-17,3,4,Tuesday,0,2,1,100,95,95,5
1828,18-Apr-17,4,4,Tuesday,0,2,1,100,95,95,5
1829,18-Apr-17,5,4,Tuesday,0,2,1,100,95,95,5
1830,18-Apr-17,6,4,Tuesday,0,2,1,100,80,80,20
1831,18-Apr-17,7,4,Tuesday,0,2,1,100,70,70,30
1832,18-Apr-17,8,4,Tuesday,0,2,1,100,30,30,70
1833,18-Apr-17,9,4,Tuesday,0,2,1,100,10,10,90
1834,18-Apr-17,10,4,Tuesday,0,2,1,100,0,0,100
1835,18-Apr-17,11,4,Tuesday,0,2,1,100,0,0,100
1836,18-Apr-17,12,4,Tuesday,0,2,1,100,0,0,100
1837,18-Apr-17,13,4,Tuesday,0,2,1,100,0,0,100
1838,18-Apr-17,14,4,Tuesday,0,2,1,100,0,0,100
1839,18-Apr-17,15,4,Tuesday,0,2,1,100,0,0,100
1840,18-Apr-17,16,4,Tuesday,0,2,1,100,5,5,95
1841,18-Apr-17,17,4,Tuesday,0,2,1,100,8,8,92
1842,18-Apr-17,18,4,Tuesday,0,2,1,100,14,14,86
1843,18-Apr-17,19,4,Tuesday,0,2,1,100,30,30,70
1844,18-Apr-17,20,4,Tuesday,0,2,1,100,60,60,40
1845,18-Apr-17,21,4,Tuesday,0,2,1,100,80,80,20
1846,18-Apr-17,22,4,Tuesday,0,2,1,100,97,97,3
1847,18-Apr-17,23,4,Tuesday,0,2,1,100,97,97,3
1848,19-Apr-17,0,4,Wednesday,0,3,1,100,97,97,3
1849,19-Apr-17,1,4,Wednesday,0,3,1,100,97,97,3
1850,19-Apr-17,2,4,Wednesday,0,3,1,100,97,97,3
1851,19-Apr-17,3,4,Wednesday,0,3,1,100,97,97,3
1852,19-Apr-17,4,4,Wednesday,0,3,1,100,97,97,3
1853,19-Apr-17,5,4,Wednesday,0,3,1,100,97,97,3
1854,19-Apr-17,6,4,Wednesday,0,3,1,100,80,80,20
1855,19-Apr-17,7,4,Wednesday,0,3,1,100,60,60,40
1856,19-Apr-17,8,4,Wednesday,0,3,1,100,30,30,70
1857,19-Apr-17,9,4,Wednesday,0,3,1,100,10,10,90
1858,19-Apr-17,10,4,Wednesday,0,3,1,100,0,0,100
1859,19-Apr-17,11,4,Wednesday,0,3,1,100,0,0,100
1860,19-Apr-17,12,4,Wednesday,0,3,1,100,0,0,100
1861,19-Apr-17,13,4,Wednesday,0,3,1,100,0,0,100
1862,19-Apr-17,14,4,Wednesday,0,3,1,100,0,0,100
1863,19-Apr-17,15,4,Wednesday,0,3,1,100,2,2,98
1864,19-Apr-17,16,4,Wednesday,0,3,1,100,3,3,97
1865,19-Apr-17,17,4,Wednesday,0,3,1,100,5,5,95
1866,19-Apr-17,18,4,Wednesday,0,3,1,100,10,10,90
1867,19-Apr-17,19,4,Wednesday,0,3,1,100,20,20,80
1868,19-Apr-17,20,4,Wednesday,0,3,1,100,30,30,70
1869,19-Apr-17,21,4,Wednesday,0,3,1,100,50,50,50
1870,19-Apr-17,22,4,Wednesday,0,3,1,100,80,80,20
1871,19-Apr-17,23,4,Wednesday,0,3,1,100,98,98,2
1872,20-Apr-17,1,4,Thursday,0,4,1,100,95,95,5
1873,20-Apr-17,2,4,Thursday,0,4,1,100,95,95,5
1874,20-Apr-17,3,4,Thursday,0,4,1,100,95,95,5
1875,20-Apr-17,4,4,Thursday,0,4,1,100,95,95,5
1876,20-Apr-17,5,4,Thursday,0,4,1,100,95,95,5
1877,20-Apr-17,6,4,Thursday,0,4,1,100,95,95,5
1878,20-Apr-17,7,4,Thursday,0,4,1,100,70,70,30
1879,20-Apr-17,8,4,Thursday,0,4,1,100,60,60,40
1880,20-Apr-17,9,4,Thursday,0,4,1,100,20,20,80
1881,20-Apr-17,10,4,Thursday,0,4,1,100,10,10,90
1882,20-Apr-17,11,4,Thursday,0,4,1,100,0,0,100
1883,20-Apr-17,12,4,Thursday,0,4,1,100,0,0,100
1884,20-Apr-17,13,4,Thursday,0,4,1,100,0,0,100
1885,20-Apr-17,14,4,Thursday,0,4,1,100,0,0,100
1886,20-Apr-17,15,4,Thursday,0,4,1,100,0,0,100
1887,20-Apr-17,16,4,Thursday,0,4,1,100,0,0,100
1888,20-Apr-17,17,4,Thursday,0,4,1,100,2,2,98
1889,20-Apr-17,18,4,Thursday,0,4,1,100,3,3,97
1890,20-Apr-17,19,4,Thursday,0,4,1,100,8,8,92
1891,20-Apr-17,20,4,Thursday,0,4,1,100,10,10,90
1892,20-Apr-17,21,4,Thursday,0,4,1,100,12,12,88
1893,20-Apr-17,22,4,Thursday,0,4,1,100,30,30,70
1894,20-Apr-17,23,4,Thursday,0,4,1,100,80,80,20
1895,21-Apr-17,0,4,Friday,0,5,1,100,99,99,1
1896,21-Apr-17,1,4,Friday,0,5,1,100,99,99,1
1897,21-Apr-17,2,4,Friday,0,5,1,100,99,99,1
1898,21-Apr-17,3,4,Friday,0,5,1,100,99,99,1
1899,21-Apr-17,4,4,Friday,0,5,1,100,99,99,1
1900,21-Apr-17,5,4,Friday,0,5,1,100,99,99,1
1901,21-Apr-17,6,4,Friday,0,5,1,100,99,99,1
1902,21-Apr-17,7,4,Friday,0,5,1,100,80,80,20
1903,21-Apr-17,8,4,Friday,0,5,1,100,70,70,30
1904,21-Apr-17,9,4,Friday,0,5,1,100,30,30,70
1905,21-Apr-17,10,4,Friday,0,5,1,100,10,10,90
1906,21-Apr-17,11,4,Friday,0,5,1,100,0,0,100
1907,21-Apr-17,12,4,Friday,0,5,1,100,0,0,100
1908,21-Apr-17,13,4,Friday,0,5,1,100,0,0,100
1909,21-Apr-17,14,4,Friday,0,5,1,100,0,0,100
1910,21-Apr-17,15,4,Friday,0,5,1,100,0,0,100
1911,21-Apr-17,16,4,Friday,0,5,1,100,2,2,98
1912,21-Apr-17,17,4,Friday,0,5,1,100,4,4,96
1913,21-Apr-17,18,4,Friday,0,5,1,100,19,19,81
1914,21-Apr-17,19,4,Friday,0,5,1,100,27,27,73
1915,21-Apr-17,20,4,Friday,0,5,1,100,40,40,60
1916,21-Apr-17,21,4,Friday,0,5,1,100,60,60,40
1917,21-Apr-17,22,4,Friday,0,5,1,100,82,82,18
1918,21-Apr-17,23,4,Friday,0,5,1,100,97,97,3
1919,22-Apr-17,0,4,Saturday,1,6,0,100,97,97,3
1920,22-Apr-17,1,4,Saturday,1,6,0,100,95,95,5
1921,22-Apr-17,2,4,Saturday,1,6,0,100,95,95,5
1922,22-Apr-17,3,4,Saturday,1,6,0,100,95,95,5
1923,22-Apr-17,4,4,Saturday,1,6,0,100,95,95,5
1924,22-Apr-17,5,4,Saturday,1,6,0,100,95,95,5
1925,22-Apr-17,6,4,Saturday,1,6,0,100,95,95,5
1926,22-Apr-17,7,4,Saturday,1,6,0,100,80,80,20
1927,22-Apr-17,8,4,Saturday,1,6,0,100,70,70,30
1928,22-Apr-17,9,4,Saturday,1,6,0,100,60,60,40
1929,22-Apr-17,10,4,Saturday,1,6,0,100,50,50,50
1930,22-Apr-17,11,4,Saturday,1,6,0,100,40,40,60
1931,22-Apr-17,12,4,Saturday,1,6,0,100,30,30,70
1932,22-Apr-17,13,4,Saturday,1,6,0,100,20,20,80
1933,22-Apr-17,14,4,Saturday,1,6,0,100,20,20,80
1934,22-Apr-17,15,4,Saturday,1,6,0,100,20,20,80
1935,22-Apr-17,16,4,Saturday,1,6,0,100,20,20,80
1936,22-Apr-17,17,4,Saturday,1,6,0,100,20,20,80
1937,22-Apr-17,18,4,Saturday,1,6,0,100,38,38,62
1938,22-Apr-17,19,4,Saturday,1,6,0,100,60,60,40
1939,22-Apr-17,20,4,Saturday,1,6,0,100,72,72,28
1940,22-Apr-17,21,4,Saturday,1,6,0,100,80,80,20
1941,22-Apr-17,22,4,Saturday,1,6,0,100,90,90,10
1942,22-Apr-17,23,4,Saturday,1,6,0,100,96,96,4
1943,23-Apr-17,0,4,Sunday,1,7,0,100,96,96,4
1944,23-Apr-17,1,4,Sunday,1,7,0,100,96,96,4
1945,23-Apr-17,2,4,Sunday,1,7,0,100,96,96,4
1946,23-Apr-17,3,4,Sunday,1,7,0,100,96,96,4
1947,23-Apr-17,4,4,Sunday,1,7,0,100,96,96,4
1948,23-Apr-17,5,4,Sunday,1,7,0,100,96,96,4
1949,23-Apr-17,6,4,Sunday,1,7,0,100,96,96,4
1950,23-Apr-17,7,4,Sunday,1,7,0,100,90,90,10
1951,23-Apr-17,8,4,Sunday,1,7,0,100,80,80,20
1952,23-Apr-17,9,4,Sunday,1,7,0,100,60,60,40
1953,23-Apr-17,10,4,Sunday,1,7,0,100,55,55,45
1954,23-Apr-17,11,4,Sunday,1,7,0,100,45,45,55
1955,23-Apr-17,12,4,Sunday,1,7,0,100,45,45,55
1956,23-Apr-17,13,4,Sunday,1,7,0,100,45,45,55
1957,23-Apr-17,14,4,Sunday,1,7,0,100,45,45,55
1958,23-Apr-17,15,4,Sunday,1,7,0,100,45,45,55
1959,23-Apr-17,16,4,Sunday,1,7,0,100,45,45,55
1960,23-Apr-17,17,4,Sunday,1,7,0,100,56,56,44
1961,23-Apr-17,18,4,Sunday,1,7,0,100,68,68,32
1962,23-Apr-17,19,4,Sunday,1,7,0,100,70,70,30
1963,23-Apr-17,20,4,Sunday,1,7,0,100,78,78,22
1964,23-Apr-17,21,4,Sunday,1,7,0,100,80,80,20
1965,23-Apr-17,22,4,Sunday,1,7,0,100,90,90,10
1966,23-Apr-17,23,4,Sunday,1,7,0,100,96,96,4
1967,24-Apr-17,0,4,Monday,3,1,1,100,96,96,4
1968,24-Apr-17,1,4,Monday,3,1,1,100,96,96,4
1969,24-Apr-17,2,4,Monday,3,1,1,100,96,96,4
1970,24-Apr-17,3,4,Monday,3,1,1,100,96,96,4
1971,24-Apr-17,4,4,Monday,3,1,1,100,96,96,4
1972,24-Apr-17,5,4,Monday,3,1,1,100,96,96,4
1973,24-Apr-17,6,4,Monday,3,1,1,100,80,80,20
1974,24-Apr-17,7,4,Monday,3,1,1,100,70,70,30
1975,24-Apr-17,8,4,Monday,3,1,1,100,30,30,70
1976,24-Apr-17,9,4,Monday,3,1,1,100,20,20,80
1977,24-Apr-17,10,4,Monday,3,1,1,100,0,0,100
1978,24-Apr-17,11,4,Monday,3,1,1,100,0,0,100
1979,24-Apr-17,12,4,Monday,3,1,1,100,0,0,100
1980,24-Apr-17,13,4,Monday,3,1,1,100,0,0,100
1981,24-Apr-17,14,4,Monday,3,1,1,100,0,0,100
1982,24-Apr-17,15,4,Monday,3,1,1,100,0,0,100
1983,24-Apr-17,16,4,Monday,3,1,1,100,2,2,98
1984,24-Apr-17,17,4,Monday,3,1,1,100,4,4,96
1985,24-Apr-17,18,4,Monday,3,1,1,100,5,5,95
1986,24-Apr-17,19,4,Monday,3,1,1,100,7,7,93
1987,24-Apr-17,20,4,Monday,3,1,1,100,10,10,90
1988,24-Apr-17,21,4,Monday,3,1,1,100,13,13,87
1989,24-Apr-17,22,4,Monday,3,1,1,100,15,15,85
1990,24-Apr-17,23,4,Monday,3,1,1,100,16,16,84
1991,25-Apr-17,0,4,Tuesday,3,2,1,100,20,20,80
1992,25-Apr-17,1,4,Tuesday,3,2,1,100,25,25,75
1993,25-Apr-17,2,4,Tuesday,3,2,1,100,35,35,65
1994,25-Apr-17,3,4,Tuesday,3,2,1,100,50,50,50
1995,25-Apr-17,4,4,Tuesday,3,2,1,100,70,70,30
1996,25-Apr-17,5,4,Tuesday,3,2,1,100,90,90,10
1997,25-Apr-17,6,4,Tuesday,3,2,1,100,80,80,20
1998,25-Apr-17,7,4,Tuesday,3,2,1,100,60,60,40
1999,25-Apr-17,8,4,Tuesday,3,2,1,100,30,30,70
2000,25-Apr-17,9,4,Tuesday,3,2,1,100,0,0,100
2001,25-Apr-17,10,4,Tuesday,3,2,1,100,0,0,100
2002,25-Apr-17,11,4,Tuesday,3,2,1,100,0,0,100
2003,25-Apr-17,12,4,Tuesday,3,2,1,100,0,0,100
2004,25-Apr-17,13,4,Tuesday,3,2,1,100,0,0,100
2005,25-Apr-17,14,4,Tuesday,3,2,1,100,0,0,100
2006,25-Apr-17,15,4,Tuesday,3,2,1,100,0,0,100
2007,25-Apr-17,16,4,Tuesday,3,2,1,100,3,3,97
2008,25-Apr-17,17,4,Tuesday,3,2,1,100,10,10,90
2009,25-Apr-17,18,4,Tuesday,3,2,1,100,13,13,87
2010,25-Apr-17,19,4,Tuesday,3,2,1,100,20,20,80
2011,25-Apr-17,20,4,Tuesday,3,2,1,100,25,25,75
2012,25-Apr-17,21,4,Tuesday,3,2,1,100,30,30,70
2013,25-Apr-17,22,4,Tuesday,3,2,1,100,35,35,65
2014,25-Apr-17,23,4,Tuesday,3,2,1,100,35,35,65
2015,26-Apr-17,0,4,Wednesday,3,3,1,100,35,35,65
2016,26-Apr-17,1,4,Wednesday,3,3,1,100,40,40,60
2017,26-Apr-17,2,4,Wednesday,3,3,1,100,60,60,40
2018,26-Apr-17,3,4,Wednesday,3,3,1,100,70,70,30
2019,26-Apr-17,4,4,Wednesday,3,3,1,100,90,90,10
2020,26-Apr-17,5,4,Wednesday,3,3,1,100,95,95,5
2021,26-Apr-17,6,4,Wednesday,3,3,1,100,80,80,20
2022,26-Apr-17,7,4,Wednesday,3,3,1,100,60,60,40
2023,26-Apr-17,8,4,Wednesday,3,3,1,100,12,12,88
2024,26-Apr-17,9,4,Wednesday,3,3,1,100,10,10,90
2025,26-Apr-17,10,4,Wednesday,3,3,1,100,0,0,100
2026,26-Apr-17,11,4,Wednesday,3,3,1,100,0,0,100
2027,26-Apr-17,12,4,Wednesday,3,3,1,100,0,0,100
2028,26-Apr-17,13,4,Wednesday,3,3,1,100,0,0,100
2029,26-Apr-17,14,4,Wednesday,3,3,1,100,0,0,100
2030,26-Apr-17,15,4,Wednesday,3,3,1,100,3,3,97
2031,26-Apr-17,16,4,Wednesday,3,3,1,100,5,5,95
2032,26-Apr-17,17,4,Wednesday,3,3,1,100,6,6,94
2033,26-Apr-17,18,4,Wednesday,3,3,1,100,14,14,86
2034,26-Apr-17,19,4,Wednesday,3,3,1,100,28,28,72
2035,26-Apr-17,20,4,Wednesday,3,3,1,100,30,30,70
2036,26-Apr-17,21,4,Wednesday,3,3,1,100,37,37,63
2037,26-Apr-17,22,4,Wednesday,3,3,1,100,80,80,20
2038,26-Apr-17,23,4,Wednesday,3,3,1,100,95,95,5
2039,27-Apr-17,0,4,Thursday,3,4,1,100,95,95,5
2040,27-Apr-17,1,4,Thursday,3,4,1,100,95,95,5
2041,27-Apr-17,2,4,Thursday,3,4,1,100,95,95,5
2042,27-Apr-17,3,4,Thursday,3,4,1,100,95,95,5
2043,27-Apr-17,4,4,Thursday,3,4,1,100,95,95,5
2044,27-Apr-17,5,4,Thursday,3,4,1,100,95,95,5
2045,27-Apr-17,6,4,Thursday,3,4,1,100,70,70,30
2046,27-Apr-17,7,4,Thursday,3,4,1,100,60,60,40
2047,27-Apr-17,8,4,Thursday,3,4,1,100,20,20,80
2048,27-Apr-17,9,4,Thursday,3,4,1,100,10,10,90
2049,27-Apr-17,10,4,Thursday,3,4,1,100,0,0,100
2050,27-Apr-17,11,4,Thursday,3,4,1,100,0,0,100
2051,27-Apr-17,12,4,Thursday,3,4,1,100,0,0,100
2052,27-Apr-17,13,4,Thursday,3,4,1,100,0,0,100
2053,27-Apr-17,14,4,Thursday,3,4,1,100,0,0,100
2054,27-Apr-17,15,4,Thursday,3,4,1,100,0,0,100
2055,27-Apr-17,16,4,Thursday,3,4,1,100,2,2,98
2056,27-Apr-17,17,4,Thursday,3,4,1,100,3,3,97
2057,27-Apr-17,18,4,Thursday,3,4,1,100,8,8,92
2058,27-Apr-17,19,4,Thursday,3,4,1,100,10,10,90
2059,27-Apr-17,20,4,Thursday,3,4,1,100,12,12,88
2060,27-Apr-17,21,4,Thursday,3,4,1,100,30,30,70
2061,27-Apr-17,22,4,Thursday,3,4,1,100,80,80,20
2062,27-Apr-17,23,4,Thursday,3,4,1,100,92,92,8
2063,28-Apr-17,0,4,Friday,3,5,1,100,93,93,7
2064,28-Apr-17,1,4,Friday,3,5,1,100,93,93,7
2065,28-Apr-17,2,4,Friday,3,5,1,100,93,93,7
2066,28-Apr-17,3,4,Friday,3,5,1,100,93,93,7
2067,28-Apr-17,4,4,Friday,3,5,1,100,93,93,7
2068,28-Apr-17,5,4,Friday,3,5,1,100,93,93,7
2069,28-Apr-17,6,4,Friday,3,5,1,100,70,70,30
2070,28-Apr-17,7,4,Friday,3,5,1,100,40,40,60
2071,28-Apr-17,8,4,Friday,3,5,1,100,28,28,72
2072,28-Apr-17,9,4,Friday,3,5,1,100,10,10,90
2073,28-Apr-17,10,4,Friday,3,5,1,100,0,0,100
2074,28-Apr-17,11,4,Friday,3,5,1,100,0,0,100
2075,28-Apr-17,12,4,Friday,3,5,1,100,0,0,100
